DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,48186619.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45343363.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45352788.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45367473.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45373535.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45381454.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45393178.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45406975.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45414615.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45427554.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45435462.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45448801.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45454841.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45473405.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45473427.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45486127.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45496331.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45503608.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45507613.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45512629.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45515142.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45517066.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45517597.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45530064.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45533486.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45536463.aspx
         DEBUG main com.arthur.crawler.Main - chapterUrl:http://vipreader.qidian.com/BookReader/vip,2524770,45555019.aspx
